id,text,lat,lon
13154,High Riggs,55.9454,-3.2023
13180,Teviotdale House,55.9324305,-3.1819777
13202,Dowie's Tavern,55.948661,-3.192597
13313,Tailor's Hall,55.94813,-3.189955
13347,Redcliff,55.957401,-2.634303
13354,Abbey Inn,55.870554,-3.067961
13355,The Salisbury,55.9378284,-3.1769888
13442,Melville's Monument,55.9542388,-3.1931767
13443,Queen's Gardens,55.9595,-3.2473
13445,Dalkeith House,55.8993743,-3.0679
13446,Melville Castle,55.89108,-3.109219
13447,Dalmeny House,55.987934,-3.3351956
13472,Hailes,55.966066,-2.690418
13479,Newbigging,55.9407,-3.0481
13483,King's Stables,55.946965,-3.200712
13487,Grey Horse,55.9332168,-3.1662616
13510,Cannongate,55.9528675,-3.1753186
13515,Elphinstone Tower,55.916961,-2.988629
13517,St Mary's Church,55.948322,-3.199745
13518,Kirkgate,55.9129,-3.1614
13525,Canongate Kirk,55.951711,-3.1793482
13527,Roxburgh Street,55.9476,-3.1833
13530,Magdalen Chapel,55.947934,-3.192511
13531,Bess Wynd,55.949479,-3.191662
13532,St Margaret's Well,55.950912,-3.1684417
13536,Coatfield Lane,55.9727,-3.1694
13539,Roseburn House,55.9432078,-3.2383731
13541,East Kirk,55.895454,-3.068821
13542,Couper Street,55.976749,-3.177757
13547,St Andrew's Church,55.97063,-3.169271
13548,Fountainhall,55.898668,-2.920019
13549,Bristo Port,55.946431,-3.190927
13550,Hunter's Close,55.9476,-3.1945
13552,St John's Church,55.901025,-3.638419
13555,Governor's House,55.9531365,-3.1852817
13556,Bore Stane,55.8241723,-3.3689699
13561,St Margaret's Chapel,55.9487175,-3.2001091
13562,Ratho,55.923548,-3.377625
13574,St Cuthbert's Church,55.949587,-3.205453
13578,Greenbank,55.9158297,-3.218674
13579,Brown's Court,55.951831,-3.178297
13581,Castle Road,55.958178,-3.455885
13582,Boswell's Court,55.948784,-3.195644
13584,Ramsay Garden,55.9493,-3.1964
13588,Trinity House,55.9722797,-3.1713852
13597,Gladstone's Land,55.949477,-3.193759
13598,Comiston,55.9209851,-3.2140782
13600,South St David Street,55.953,-3.1936
13601,Bank Street,55.9498,-3.1929
13608,St John's Close,55.950938,-3.181425
13610,Fisher's Close,55.949183,-3.193478
13611,Roman Eagle Hall,55.94906,-3.19317
13614,Robert Gourlay's House,55.949196,-3.193094
13615,Borthwick Castle,55.82644,-3.007737
13628,Fettes Row,55.9593,-3.2002
13635,Blackcastle,55.820626,-2.943202
13647,Advocate's Close,55.949931,-3.191355
13649,Roxburgh's Close,55.949843,-3.191192
13656,Old Stamp Office Close,55.950134,-3.188959
13662,Weigh House,55.949093,-3.194372
13669,Barringer's Close,55.950523,-3.185928
13673,St Mary's Chapel,55.945991,-3.19924
13674,Dickson's Close,55.949259,-3.18653
13679,Cardinal Beaton's House,55.94909,-3.185404
13681,Todrick's Wynd,55.950252,-3.186064
13690,Tweeddale House,55.950015,-3.184584
13693,World's End Close,55.950357,-3.184482
13695,Morocco Land,55.950848,-3.183376
13696,Belton,55.984612,-2.578556
13697,New Street,55.9519,-3.1827
13698,Kinloch's Close,55.950331,-3.187204
13699,Playhouse Close,55.950843,-3.181999
13704,St John's Hill,55.9488,-3.1816
13705,Shoemakers' Land,55.951191,-3.181257
13709,Bakehouse Close,55.95112,-3.179381
13710,Milton House,55.951635,-3.177202
13712,St Margaret's Convent,55.934604,-3.200441
13714,Reid's Close,55.9514,-3.1761
13715,Nisbet of Dirleton's House,55.951975,-3.176892
13717,Gosford House,55.97922,-2.88948
13718,Panmure House,55.952243,-3.178438
13720,Golfer's Land,55.95223,-3.176948
13724,St Thomas's Hospital,55.952804,-3.175188
13728,St Leonard's Lane,55.9431,-3.1783
13732,Robertson's Close,55.9485,-3.186
13737,Collegiate Church of St Mary in the Fields,55.947276,-3.187591
13738,The Wynd,55.903362,-2.745442
13753,Weir's Close,55.950823,-3.182158
13755,Wrychtishousis,55.939541,-3.206405
13756,Upper Bow,55.9489,-3.1941
13762,South College Street,55.947,-3.187
13764,Chapel Street,55.9443,-3.1858
13769,St Ninian's Chapel,55.975719,-3.610405
13770,St Ninian's Row,55.954,-3.1875
13774,Sheriff Brae,55.9747,-3.1742
13775,St Giles' Street,55.9499,-3.1921
13778,Coalhill,55.9749,-3.1731
13780,Bernard Street,55.9758,-3.1679
13781,Tolbooth Wynd,55.9743,-3.1708
13783,Constitution Street,55.9729,-3.1685
13790,St Stephen's Church,55.9587,-3.203526
13791,Old Broughton,55.9581,-3.1919
13792,Bell's Mills,55.950204,-3.222239
13794,Picardy Place,55.9569412,-3.1875252
13796,Edynburgh,55.949428,-3.192704
13804,Cousland,55.900971,-3.009125
13819,St Anthony's Well,55.9505684,-3.1636997
13822,Grange House,55.977872,-3.202919
13838,General Register House,55.953707,-3.189293
13843,Canongate Kilwinning Lodge,55.950722,-3.181482
13874,Physicians' Hall,55.953484,-3.195628
13875,Commercial Bank of Scotland,55.956091,-3.186259
13876,Giles Street,55.9734,-3.1722
13877,St Cecilia's Hall,55.948882,-3.186487
13901,Drem,56.005296,-2.786212
13926,Seton House,55.964993,-2.934857
13928,Caroline Park,55.9814088,-3.2407715
13943,Tantallon Castle,56.056393,-2.650491
14122,White Hart Inn,55.9474941,-3.1967558
14123,Fairmilehead,55.9026375,-3.2069106
14128,King's Stables,55.947146,-3.200557
14134,Holly Lodge,55.977674,-3.202945
14135,Chambers Street,55.9474,-3.1899
14136,Edinbrughe,55.949428,-3.192704
14158,Edinbrugh,55.949428,-3.192704
14248,Waughton,56.010896,-2.707256
14251,Edinburghe,55.949428,-3.192704
14256,Gogar,55.938563,-3.336052
14339,Gaiety Theatre,55.948262,-3.187461
14436,Gordon Bank,55.87955,-3.112327
14451,Western Bank,55.953407,-3.194345
14469,Douglas Crescent,55.949515,-3.221929
14470,Walker Street,55.9496,-3.2137
14473,Bath Street,55.9538,-3.1124
14553,Burns Street,55.9686,-3.1649
14583,Melville Castle,55.889252,-3.109614
14597,County Hotel,55.8950603,-3.0682938
14871,Edinburgh,55.949428,-3.192704
14872,Martyrs' Monument,55.9475111,-3.1927863
14873,Queen's Drive,55.9515,-3.1664
14932,Darnaway Street,55.9546,-3.2067
14933,Lauriston Place,55.9449,-3.1975
14934,Engineering Works,55.933092,-3.461683
15012,Water Street,55.9748,-3.1698
15043,Dundas Street,55.9576,-3.1995
15045,Royal Crescent,55.9597,-3.1969
15046,Duncan Street,55.9352,-3.1776
15076,Gloucester Place,55.9566,-3.2069
15077,City Bank,55.95537,-2.778585
15182,Bothwell Street,55.9602,-3.1702
15295,Grosvenor Street,55.9469,-3.2174
15400,Athelstaneford,55.99114,-2.705292
15456,Falcon Court,55.9286,-3.2073
15468,Somerset Place,55.969,-3.1636
15580,Blackshiels,55.838141,-2.900897
15583,Newhailes,55.944661,-3.081785
15596,Dreghorn Castle,55.900021,-3.244554
15597,Niddry Castle,55.955091,-3.440249
15634,Bridgend,55.926506,-3.16983
15933,University Club,55.95096,-3.204791
16027,Old Playhouse Close,55.950862,-3.181887
16089,Knowes,55.989616,-2.619474
16118,Balmoral Hotel,55.952653,-3.189613
16153,Lochend Loch,55.961353,-3.1616437
16154,Pilrig Street,55.9684,-3.1838
16162,North Charlotte Street,55.953,-3.2073
16175,Fisher's Tryst,55.848978,-3.200659
16195,Little Vantage,55.852843,-3.431512
16197,Craiglockhart,55.919077,-3.2453571
16264,The Office,55.962561,-3.1712001
16265,Calder House,55.889602,-3.4847707
16280,Young Street,55.9529,-3.2055
16282,Broughton Place Church,55.959144,-3.187345
16294,Gogar,55.938353,-3.33795
16323,Rutland Street,55.9495,-3.2081
16328,Minto House,55.947794,-3.189368
16332,Ben Doran,55.933468,-3.1734884
16334,Black Wood,55.901948,-2.68416
16409,The Raeburn,55.957839,-3.212814
16538,Magdalen Asylum,55.938914,-3.22715
16837,Fountainhall,55.898213,-2.920856
16919,Linlithgow,55.975112,-3.636021
16930,Quality Street,55.9643,-3.2743
17130,Drem,56.007433,-2.780738
17131,Longniddry,55.975281,-2.892482
17180,Morningside Road,55.9252,-3.2095
17265,Bogside,55.874433,-3.793225
17292,India Street,55.9559,-3.2059
17302,The Montague,55.9421135,-3.1791779
17386,Stanhope Place,55.945,-3.2267
17395,Seton House,55.965208,-2.934959
17411,Garvald,55.930686,-2.653777
17423,Beanston,55.97774,-2.722868
17424,Trabroun,55.959044,-2.857174
17444,Newhailes,55.940733,-3.07993
17448,Newbigging,55.9393,-3.0478
17456,Castle Steads,55.914251,-3.058459
17471,Brunstane,55.940965,-3.091336
17544,Hatton House,55.903922,-3.395244
17686,Royal High School,55.963909,-3.2847
17694,Fountain Court,55.9529277,-3.2049305
17697,Bread Street,55.9458,-3.2038
17716,Cambridge Street,55.9478,-3.205
17731,Queen Margaret College,55.969425,-3.167392
17770,Dunbar Street,55.9441,-3.2049
17771,Black Cat,55.9515814,-3.2036294
17877,Millerhill,55.9130131,-3.0851504
17878,Joppa,55.9484448,-3.0895401
17882,Mitchell Street,55.9741,-3.1659
17885,India Place,55.9572,-3.2074
17886,Broughton Street,55.9566,-3.1876
17900,Doune Terrace,55.9562,-3.2086
17917,Green Street,55.9616,-3.1885
17921,Hallyards,55.9479337,-3.3993461
17937,Meuse Lane,55.9531,-3.1926
17938,Ramsay Garden,55.949251,-3.196619
17949,Fountainhall,55.899093,-2.918574
17957,Cat Nick,55.9461471,-3.1742836
17959,Gosford House,55.9986,-2.869562
17967,Woodhall,55.948267,-2.50756
17972,Picardy Place,55.9569,-3.1868
17976,Dean Street,55.9581,-3.2122
17987,The Hopes,55.863111,-2.688079
18000,Merchant Street,55.9478,-3.1914
18005,Roxburgh Place,55.9473,-3.1842
18016,St Germains,55.962048,-2.920257
18017,Dunglass House,55.945703,-2.381486
18052,Bellevue Hotel,55.998554,-2.509935
18144,Merchiston Castle School,55.909537,-3.250746
18165,Maple Leaf,55.9650706,-3.1794356
18336,Mortonhall,55.9001013,-3.1686809
18358,Bonaly,55.9004232,-3.2590209
18361,Coates Crescent,55.9487,-3.2124
18374,Ainslie Place,55.953224,-3.21029
18377,Edinburgh Academy,55.960784,-3.204455
18389,Carlton Terrace,55.9561,-3.1732
18390,King's Theatre,55.9420139,-3.2032204
18436,New Theatre Royal,55.956106,-3.187445
18477,Currie,55.8952992,-3.3174933
18494,Royal College of Physicians of Edinburgh,55.9550344,-3.1965114
18503,Edinburgh Academy,55.960148,-3.205156
18512,Nelson Street,55.9574,-3.1962
18560,Morningside Road,55.9294,-3.2098
18624,Church of the Sacred Heart,55.945133,-3.20152
18625,The Tennis Court,55.9425967,-3.1477799
18784,Cross Keys Hotel,55.89549,-3.067719
18789,Bridge Road,55.9073,-3.2579
18790,Gordon Street,55.9682,-3.1703
18793,Newington House,55.936364,-3.172529
18816,South Edinburgh,55.9450696,-3.1863598
18928,The Gunner,55.9722589,-3.2532136
18959,White Hill,55.8919644,-3.256532
19042,Whinny Hill,55.9509656,-3.1565911
19049,Mission Hall,55.95085,-3.18549
19079,Portobello Road,55.954928,-3.147737
19080,Edinburgh Road,55.9444,-3.0691
19087,Glencairn Crescent,55.95093,-3.218787
19108,House O' Muir,55.850895,-3.229454
19116,School House,55.895338,-3.307924
19132,Glebe Road,55.9422,-3.2829
19208,The Black Bull,55.9542346,-3.18738
19258,Causewayend,55.834437,-3.458522
19596,Doon Hill,55.971622,-2.508827
19598,Belhaven Bay,56.005766,-2.589136
19636,Newbyth,56.011396,-2.664057
19640,East Mains,55.929389,-2.824894
19660,Mussleburgh,55.942949,-3.061676
19662,Broomhouse,55.9303378,-3.2860661
19857,Imperial House,55.978852,-3.167292
19938,Dalhousie Castle,55.861751,-3.081029
19939,Newbattle Abbey,55.881464,-3.070819
19947,Melville Castle,55.889281,-3.109471
19949,Green Castle,55.882528,-2.670071
20097,Spring Gardens,55.955292,-3.166374
20148,Camera Obscura,55.9489631,-3.195567
20177,Melville Castle,55.895774,-3.097727
20221,Rosedale House,55.844011,-3.140984
20280,Hill Station,55.9224536,-3.2108475
20366,Dining Hall,55.928262,-3.200392
20391,Park Gardens,55.9372,-3.0211
20524,United Free Church,55.975653,-3.188989
20536,The Circle,55.9147,-3.1102
20549,Henderson Row,55.9602,-3.2037
20558,Lennox Street,55.9558,-3.214
20597,The Tun,55.950877,-3.177484
20608,Peacock Inn,55.9805956,-3.1934566
20612,Trades Maiden Hospital,55.947348,-3.189034
20653,Old Manse,55.934449,-3.50643
20733,Quarry Bank,55.9157,-3.2948
20756,The Manor House,55.935779,-3.044847
20775,Queensferry Road,55.962,-3.2828
20794,Millburn Tower,55.931191,-3.328115
20856,Fulford,55.867963,-3.21454
20868,Castle Park,55.862271,-3.086252
21098,Sandilands,55.888978,-3.483689
21149,Craigcrook Castle,55.9548805,-3.2658189
21279,Castle Park,55.9407951,-3.2093321
21282,George Iv Bridge,55.9479,-3.1918
21283,Teviot Place,55.9456,-3.1901
21284,Eskbank,55.8892446,-3.0802664
21285,Levenhall,55.9457745,-3.025594
21330,Black Loch,55.949628,-2.534207
21332,Calder Bank,55.893399,-3.477733
21404,Clarendon Crescent,55.954711,-3.21535
21435,Belgrave Place,55.9543,-3.2197
21491,Woodburn,55.894195,-3.058553
21504,Stafford Street,55.9498,-3.2114
21514,Dreghorn,55.896012,-3.237565
21517,Hunter's Tryst,55.902261,-3.220874
21570,Court Street,55.955612,-2.778702
21581,Westfield,55.975806,-3.434625
21583,Chambers Street,55.9478,-3.188
21892,Belton,55.975702,-2.5624
21893,Newbyth,56.015179,-2.664026
21896,Gosford House,55.998715,-2.874776
21897,Biel,55.9743,-2.606154
21935,St John's Church,55.957309,-2.778816
21966,Millhill,55.9455,-3.0441
22159,Clermiston,55.9537553,-3.2976114
22259,Seacliff,56.0498,-2.624003
22261,Congalton,56.010714,-2.729209
22268,Port Seton,55.967926,-2.947296
22272,Home Farm,55.96016,-3.319737
22273,Canty Bay,56.057408,-2.665667
22295,Wallyford,55.941969,-3.007165
22306,Bankton House,55.952153,-2.970933
22328,Braidwood,55.823139,-3.289952
22337,Abbot's House,55.973017,-3.163847
22378,Logan Burn,55.838618,-3.315679
22480,Inverleith Terrace,55.96307,-3.207778
22929,Hamilton Place,55.9589,-3.2076
23172,Magdalene Asylum,55.951644,-3.180902
23181,Leith Fort,55.977431,-3.184412
23199,Windsor Place,55.9504,-3.1114
23245,Inverleith Row,55.9628,-3.1998
23261,Rowan Cottage,55.986696,-2.745891
23313,Malt Shovel,55.9506712,-3.1905806
23444,Lansdowne Crescent,55.9474,-3.2182
23583,Braid Hills Road,55.9164,-3.2086
23584,Nether Liberton,55.9239962,-3.1647269
23585,Marchmont Road,55.9376,-3.1947
23658,Gloucester Street,55.957,-3.2078
23707,Golden Rule,55.9390679,-3.2188177
23758,Royal Mile,55.9503821,-3.1867507
23759,Usher Hall,55.947444,-3.205066
23789,Southfield,55.966186,-3.290383
23805,Spott,55.970375,-2.527732
23827,The Honours,55.9535369,-3.2044244
23829,Inverleith Park,55.9626177,-3.211561
23896,Wellington Street,55.9586,-3.1762
23972,Montpelier Terrace,55.9382,-3.2127
23985,Jeanie Dean's Cottage,55.942591,-3.175311
23988,Church Hill,55.9324,-3.2069
24045,Boyd's Entry,55.95,-3.1835
24049,Bernard Street,55.9753,-3.1669
24050,South Leith Parish Church,55.9719688,-3.1728376
24053,Ramsay Place,55.9541,-3.1144
24058,Ainslie Place,55.9531,-3.2098
24059,Bristo Place,55.9462,-3.1902
24066,Guthrie Street,55.9482,-3.1882
24069,Coates Crescent,55.948495,-3.212433
24070,Shandwick Place,55.9501,-3.2078
24071,Cranston Street,55.9511,-3.1841
24072,Deanhaugh Street,55.9583,-3.2094
24073,Great Stuart Street,55.9529,-3.2106
24074,New Register House,55.954193,-3.190189
24075,Dean Terrace,55.9571,-3.2101
24077,Charlotte Chapel,55.951105,-3.205532
24078,Davie Street,55.9453,-3.1831
24079,Comely Bank,55.9591,-3.2225
24082,Spey Street,55.9637,-3.1791
24085,Polton,55.870519,-3.1294307
24086,Crichton Street,55.9446,-3.187
24087,Buccleuch Parish Church,55.943877,-3.185549
24109,Canon Gate,55.9523547,-3.1761031
24115,Castle Terrace,55.9479,-3.204
24153,The Goth,55.898713,-3.702202
24181,Inchgarvie,56.0013466,-3.3876863
24182,Inchmickery,56.010408,-3.272589
24215,Balerno,55.8849927,-3.3604206
24216,Calder Park,55.9199,-3.2948
24227,Clarence Street,55.9592,-3.2059
24243,Howden Street,55.9443,-3.1824
24245,Auld Hoose,55.9435016,-3.1802683
24254,Cauldshiel,55.884692,-2.814753
24312,Windsor Street,55.9586,-3.1819
24336,Huntly House,55.951333,-3.179627
24337,Blackfriars Street,55.9497,-3.1859
24338,Shandwick Place,55.949,-3.2109
24339,Atholl Crescent,55.948248,-3.211961
24408,Alfred Place,55.9355,-3.1715
24428,Birsley Brae,55.9396,-2.978927
24434,Biel,55.974461,-2.591335
24435,Hailes Castle,55.973152,-2.682981
24436,Dunbar Castle,56.005838,-2.517151
24439,Saltoun Hall,55.90609,-2.864259
24441,Preston Grange,55.949722,-2.995244
24454,The Nungate,56.056149,-2.727979
24467,Fenton Barns,56.024976,-2.780034
24508,St Michael's Church,55.89102,-3.120793
24602,Black Castle,55.989704,-3.394886
24641,Phantassie,55.988037,-2.648669
24689,Redheugh,55.852282,-3.069521
24694,Edgelaw,55.816307,-3.131396
25084,Castell of Edinburgh,55.94867,-3.200924
25085,Restalrig,55.9613749,-3.1476473
25086,Linlithgow,55.976389,-3.607228
25093,Seafield,55.9657155,-3.1401622
25094,Hallyards,55.9479337,-3.3993461
25100,Leith,55.9757865,-3.1680197
25115,Ormiston,55.883972,-3.441387
25126,Ratho,55.923548,-3.377625
25134,Musselburgh,55.9421202,-3.0538516
25138,Inveresk,55.935359,-3.032894
25141,High Street,55.9501,-3.1882
25143,Haddington,55.947523,-2.786161
25147,St. Giles,55.9493396,-3.1905294
25178,Edinburghe,55.949428,-3.192704
25203,Sciennes,55.9377415,-3.1886981
25208,Yester,55.891942,-2.712125
25212,Holyrood,55.9498473,-3.183502
25217,Holyrood Palace,55.952512,-3.173385
25218,Linlithgow Palace,55.97801,-3.60143
25220,Scotscraig,55.982864,-2.655058
25293,Salisbury Crags,55.944379,-3.17069
25298,Snawdon,55.899468,-2.67772
25302,Dreghorn,55.894086,-3.232499
25303,Gogar,55.938563,-3.336052
25375,Galloway's Close,55.9524,-3.176072
25441,Waiting Room,55.9253276,-3.2104372
25499,Port Edgar,55.9950452,-3.4110345
25567,West Fenton,56.023782,-2.803754
25588,Southside,55.9385275,-3.1736702
25590,Uphall,55.931863,-3.5030977
25618,The Gullets,55.9906172,-3.4649891
25659,Kaimes,55.8994431,-3.1637873
25682,Polton House,55.874034,-3.121167
25775,Shandwick Place,55.9497,-3.2091
25788,Colinton House,55.910124,-3.252141
25819,New Cemetery,55.891456,-3.07693
25872,The Skerries,55.9460599,-3.2291804
25912,White Castle,55.908938,-2.619818
26062,Spring Gardens,55.9558,-3.1682
26075,Auchendinny,55.8464623,-3.1918238
26100,Melville Castle,55.890201,-3.106028
26142,Agricultural Hall,55.94144,-3.20243
26262,Lansdowne Crescent,55.947628,-3.218347
26267,Royal High School,55.953688,-3.181909
26271,North Side,55.950802,-3.20714
26272,Edinburgh Academy,55.961226,-3.205174
26274,Fettes College,55.964576,-3.222676
26275,Dean Gardens,55.954213,-3.212948
26276,Hamilton House,55.947019,-3.240954
26279,Royal High School of Edinburgh,55.948563,-3.184107
26281,Queensferry Road,55.9547,-3.229
26300,Museum of Scotland,55.946885,-3.190493
26395,Commercial Street,55.9763,-3.1699
26620,Gaelic Chapel,55.947836,-3.188729
26818,Willow Bank,55.979617,-3.19347
26820,Fishwives' Causeway,55.9546,-3.1268
26822,Seafield Baths,55.971272,-3.151618
26833,St Margaret's,56.003798,-2.538145
26835,North Berwick Law,56.048818,-2.713954
26839,Piershill Barracks,55.956284,-3.146864
26843,Scoughall,56.04551,-2.619599
26844,Seacliff,56.049912,-2.63733
27017,Atholl Crescent,55.9481,-3.2118
27097,Abbey Street,55.9567,-3.1689
27215,Woodhead,55.891844,-2.761562
27332,Market Street,55.936363,-3.074078
27336,Park Avenue,55.9463,-3.1172
27340,Beulah,55.9452,-3.0393
27359,Belmont Park,55.9455,-3.253
27368,Dock Street,55.9767,-3.1742
27370,Little House,55.963513,-3.203787
27396,Howe Street,55.9564,-3.2023
27878,Wallyford,55.941969,-3.007165
27879,Lasswade,55.8834098,-3.1141952
27894,Fettes Row,55.9594,-3.2
27895,Princes Street,55.9518,-3.1985
27896,St Margaret's,56.003798,-2.538145
27897,Bowling Green,55.9734,-3.1782
27908,St Germains,55.964359,-2.923628
27923,Grosvenor Gardens,55.9467,-3.22
27925,Old Town,55.9471293,-3.2002511
27926,Colinton House,55.909551,-3.252858
28005,Albert Terrace,55.9313,-3.2125
28010,Park Crescent,55.9133,-3.1579
28260,Royal Blind Asylum and School,55.932253,-3.179608
28402,Trinity Lodge,55.978731,-3.209677
28536,Newbattle Abbey,55.880246,-3.070354
28578,The Keep,55.845015,-3.202533
28763,The Phoenix,55.9584981,-3.1902088
28771,Fountain Court,55.9435627,-3.2111942
28942,Concert Room,55.947732,-3.186484
28983,Commercial Hotel,55.955588,-2.776795
29015,Old Bell,55.9349346,-3.1790559
29603,Annfield,55.9801,-3.1915
29740,Brunswick Street,55.960376,-3.179822
29816,Hawkhill,55.9636,-3.1587
29820,Forth Street,55.9578,-3.1874
29837,Oxenfoord Castle,55.87975,-2.982264
29841,Hopetoun House,55.9960722,-3.4619186
29845,The Magnum,55.9567567,-3.1931081
29846,Archers' Hall,55.941681,-3.184986
30182,Fettes College,55.963956,-3.226293
30239,Hawes Inn,55.9903926,-3.3848638
30243,Canonmills,55.9624048,-3.1988622
30280,Red House,55.943752,-3.050826
30354,St Laurence,55.954065,-2.798545
30380,Hillend,55.886435,-3.198346
30436,Templehall,55.892308,-2.922283
30456,Burgh School,55.94826,-3.118556
30458,Clerkington Mains,55.941896,-2.794917
30464,Dirleton Castle,56.046077,-2.780845
30465,Red House,56.045672,-2.782281
30466,Newbattle Abbey,55.881295,-3.070622
30577,Gloucester Square,55.9558,-3.2074
30593,Phantassie,55.986965,-2.647514
30647,Bonnington,56.045827,-2.706033
30855,Knox House,55.953464,-2.770139
30892,Holyrood Abbey Church,55.9570229,-3.1641712
31033,Swanston,55.8956657,-3.2181884
31037,Heriot Row,55.9553,-3.2023
31038,Granton,55.9785756,-3.2250203
31045,Auld Reekie,55.949428,-3.192704
31046,Embro,55.949428,-3.192704
31049,Waterloo Place,55.9534,-3.1887
31050,Portobello,55.9528635,-3.1145573
31058,Customs House,55.9770483,-3.1712444
31059,Swanston Cottage,55.895069,-3.221256
31090,Lothian Road,55.9475,-3.2061
31092,Hunter's Bog,55.9478369,-3.1654679
31094,Stockbridge,55.957963,-3.2094115
31095,Pilrig,55.9680589,-3.1817222
31096,Lochend,55.9621503,-3.157605
31097,Prestonpans,55.955002,-2.994515
31100,North Berwick Law,56.045887,-2.715923
31101,Whitekirk,56.016525,-2.631951
31102,Tantallon Castle,56.056393,-2.650491
31103,Auldhame,56.050286,-2.651625
31127,Randolph Crescent,55.951934,-3.211707
31128,Prince's Street,55.9511,-3.2014
31129,Leith Walk,55.9586,-3.1836
31130,Royal Terrace,55.9569,-3.1783
31133,North Castle Street,55.9532,-3.2039
31134,Queensferry Street,55.952,-3.2129
31135,Murrayfield,55.9458235,-3.2474685
31136,Pitt Street,55.9734,-3.1855
31137,India Place,55.9572,-3.2074
31138,Ravelston,55.9519283,-3.2469759
31139,Gilmerton,55.9061733,-3.1350085
31140,Waverley Bridge,55.9518,-3.1918
31141,Dean Cemetery,55.950909,-3.222725
31142,Hermiston,55.9181217,-3.3189497
31143,Queensferry Road,55.962,-3.2828
31145,Moray Place,55.9541541,-3.2090472
31148,Glencorse,55.8554146,-3.1912281
31150,Penicuik,55.8274348,-3.2212058
31151,Fisher's Tryst,55.8492587,-3.2007984
31157,Swanston Cottage,55.895069,-3.221256
31158,Cramond Bridge,55.964098,-3.317868
31245,Mayfield Terrace,55.9349,-3.172
31333,Brownrigg,56.020061,-2.716503
31354,Newbattle Abbey,55.884682,-3.069644
31511,Academy Lane,55.878325,-3.145395
31548,Hamilton Park,55.9495,-3.1265
31550,Linlithgow,55.976671,-3.585444
31551,Niddrie Castle,55.9538653,-3.4506925
31553,Salisbury Crags,55.9458711,-3.1740706
31558,Roslin Castle,55.852585,-3.160021
31562,Roslin Chapel,55.855372,-3.15988
31563,Roslin,55.8573318,-3.1674351
31568,Rose Cottage,55.906813,-3.257905
31572,West End,55.9528781,-3.2107041
31712,The Black Cat,55.9515814,-3.2036294
31824,Marine Hotel,56.03718,-2.822522
31922,Montague House,55.944413,-3.049195
31965,Regent Road,55.9538,-3.1838
32051,Claremont Crescent,55.9637,-3.1918
32187,Coates,55.832736,-3.24812
32207,Mission Hall,55.972276,-3.175698
32230,Yester,55.891942,-2.712125
32242,Kirktoun,55.996022,-3.47432
32243,The Roxburghe,55.9515692,-3.2060599
32429,Preston Tower,55.955708,-2.978101
32590,Beltonford,55.990579,-2.570631
32679,Cockburn House,55.871707,-3.364041
32750,The Drum,55.911338,-3.111653
32828,Edinburgh Academy,55.960711,-3.205462
32829,Dalmeny,55.9820556,-3.3744684
32833,Jamaica Street,55.956,-3.2026
32838,St. Giles's,55.9493396,-3.1905294
32844,Newhaven,55.9804283,-3.1949192
32845,Queen Street,55.9546,-3.2002
32933,Commercial Street,55.9773,-3.1752
33001,Bonnyrigg,55.8761405,-3.0879091
33186,Marchmont Street,55.9383,-3.2006
33204,Rothesay Terrace,55.950489,-3.217972
33273,Regent Road,55.9539,-3.1776
33296,Swanston Cottage,55.894897,-3.221379
33301,Dreghorn Castle,55.904739,-3.240035
33302,Turnhouse Hill,55.846432,-3.253191
33304,Castlelaw Hill,55.8697455,-3.2400604
33305,Glencorse Kirk,55.8508109,-3.2048318
33309,Bell's Mills,55.9506,-3.2228
33323,Broxburn,55.9339004,-3.484794
33325,Melville Castle,55.886964,-3.102242
33331,Bavelaw Castle,55.850898,-3.332723
33333,Bell's Hill,55.8660339,-3.2720954
33335,Canaan Lane,55.9294,-3.2035
33336,Lanark Road,55.9054,-3.2791
33439,Gorebridge,55.843548,-3.0478409
33466,Morningside House,55.928636,-3.209748
33469,Leven Lodge,55.953591,-3.109244
33471,The Southern,55.9404848,-3.1808313
33720,The Lochs,56.002428,-2.62829
33738,Halfway House,55.9789603,-3.1865433
33746,City Hospital,55.915639,-3.224703
33809,Royal High School,55.954185,-3.178881
33846,Rose Cottage,55.906813,-3.257905
33961,Townhead,55.911672,-2.715478
34015,The Blackbird,55.941049,-3.20371
34044,Bothwell Bank,55.956929,-2.774964
34138,Bellevue House,55.958708,-3.194348
34153,Oak Lodge,55.936505,-3.046115
34184,Rosehall,55.954074,-2.787415
34206,Craig House,55.9227182,-3.2281566
34230,Salamander Street,55.9736,-3.158
34351,Crown Office,55.947599,-3.190066
34358,North Richmond Street,55.9471,-3.183
34367,Huntly Street,55.9626,-3.1994
34400,Robert Burns,55.9753781,-3.1668075
34402,St Fillans,55.956147,-2.769295
34469,Lochend Close,55.9525,-3.1783
34637,High School Yards,55.9488,-3.1844
34792,Queen's Hall,55.941137,-3.181799
34832,White Cottage,55.979355,-3.214696
34835,Trinity Cottage,55.971277,-3.20922
34837,Devil's Advocate,55.9503667,-3.1916879
34929,Port Seton,55.967184,-2.953815
34932,Fauldhouse,55.827675,-3.706776
35007,Pizza Express,55.9487619,-3.1925575
35011,Leith Walk,55.9705,-3.1719
35012,Princes Street,55.9526,-3.193
35013,Monktonhall,55.93035,-3.060899
35016,Rosewell,55.8509483,-3.1359243
